tempo,rpmEsquerdo,rpmDireito,corrente
17792,32.16,48.59,181.00
17816,70.75,48.59,181.00
17840,70.75,48.59,181.00
17863,70.75,48.59,181.00
17905,37.02,48.59,181.00
17933,87.39,48.59,181.00
17956,87.39,48.59,181.00
17980,44.78,48.59,181.00
18003,108.24,48.59,181.00
18028,108.24,48.59,181.00
18052,108.24,48.59,181.00
18075,54.65,0.00,181.00
18099,128.25,0.00,181.00
18122,128.25,0.00,181.00
18147,157.36,4.93,181.00
18170,157.36,91.49,181.00
18194,75.62,91.49,181.00
18217,189.59,91.49,181.00
18242,85.59,49.96,181.00
18266,85.59,85.38,181.00
18292,63.32,85.38,181.00
18317,63.32,54.62,181.00
18340,64.95,54.62,181.00
18364,64.95,97.94,181.00
18388,66.18,97.94,181.00
18412,66.18,56.73,181.00
18436,66.47,105.92,181.00
18459,66.47,105.92,181.00
18505,196.08,119.35,181.00
18529,78.46,119.35,181.00
18552,107.07,73.23,182.00
18577,107.07,144.34,181.00
18600,107.07,77.50,181.00
18624,107.07,130.12,182.00
18649,33.58,130.12,182.00
18672,33.58,68.67,182.00
18696,33.58,119.66,182.00
18719,33.58,119.66,182.00
18744,33.58,60.05,182.00
18774,33.58,86.02,182.00
18797,33.58,86.02,182.00
18820,33.58,86.02,182.00
18844,33.58,45.98,182.00
18868,33.58,45.98,182.00
18891,33.58,64.31,182.00
18914,33.58,64.31,182.00
18937,33.58,64.31,182.00
18961,33.58,64.31,182.00
18984,33.58,64.31,182.00
19008,33.58,27.67,182.00
19032,33.58,27.67,182.00
19074,33.58,51.52,182.00
19101,33.58,51.52,183.00
19125,33.58,51.52,182.00
19148,33.58,36.07,182.00
19172,33.58,36.07,183.00
19196,33.58,66.61,183.00
19220,33.58,66.61,182.00
19244,0.00,66.61,182.00
19289,0.00,36.45,182.00
19312,0.00,73.01,182.00
19336,0.00,73.01,182.00
19359,0.00,73.01,182.00
19383,0.00,40.81,182.00
19406,0.00,40.81,182.00
19431,3.86,71.26,182.00
19454,3.86,71.26,182.00
19478,68.29,71.26,182.00
19502,133.81,49.65,182.00
19526,133.81,96.80,182.00
19550,61.23,96.80,182.00
19573,106.70,65.05,182.00
19598,106.70,116.82,182.00
19621,50.14,116.82,182.00
19645,112.82,132.23,182.00
19690,112.82,80.84,182.00
19714,51.91,143.08,182.00
19737,130.30,87.38,182.00
19765,130.30,150.36,182.00
19788,59.34,150.36,182.00
19812,125.46,156.15,182.00
19835,125.46,156.15,182.00
19860,59.06,92.10,182.00
19884,132.30,158.39,182.00
19907,132.30,93.97,182.00
19932,63.89,166.41,182.00
19955,136.07,97.36,182.00
19979,136.07,169.00,182.00
20002,66.76,100.43,182.00
20027,143.93,180.81,182.00
20050,143.93,102.22,182.00
20074,133.03,170.84,182.00
20098,133.03,67.37,182.00
20122,62.04,67.37,182.00
20146,125.29,101.43,182.00
20169,125.29,101.43,182.00
20193,125.29,51.94,182.00
20220,52.57,51.94,182.00
20261,109.63,66.23,182.00
20289,109.63,66.23,182.00
20313,41.41,66.23,182.00
20336,41.41,66.23,182.00
20361,78.68,66.23,182.00
20384,78.68,66.23,182.00
20408,78.68,66.23,182.00
20431,35.56,66.23,182.00
20455,35.56,66.23,182.00
20478,78.44,66.23,182.00
20503,78.44,66.23,182.00
20527,78.44,66.23,182.00
20550,78.44,66.23,182.00
20574,31.22,66.23,182.00
20597,31.22,66.23,182.00
20621,73.96,66.23,182.00
20644,73.96,66.23,182.00
20669,73.96,66.23,182.00
20692,36.32,66.23,182.00
20719,36.32,66.23,182.00
20743,74.89,66.23,182.00
20767,74.89,66.23,182.00
20791,74.89,0.00,182.00
20814,39.88,0.00,182.00
20857,102.07,0.00,182.00
20881,102.07,0.00,182.00
20905,52.05,0.00,182.00
20929,121.08,0.00,182.00
20953,121.08,0.00,182.00
20976,55.98,0.00,182.00
21000,126.58,0.00,182.00
21023,126.58,0.00,182.00
21048,57.31,3.72,182.00
21071,127.46,3.72,182.00
21095,127.46,74.07,182.00
21118,64.43,74.07,182.00
21143,143.65,62.68,182.00
21167,143.65,112.73,182.00
21194,160.43,112.73,182.00
21218,160.43,68.15,183.00
21241,78.11,113.33,183.00
21265,174.74,113.33,182.00
21289,88.79,58.52,182.00
21313,195.67,104.37,183.00
21337,88.12,104.37,183.00
21361,88.12,66.13,182.00
21385,62.34,115.47,183.00
21408,187.92,115.47,182.00
21455,176.26,98.18,183.00
21479,176.26,98.18,183.00
21502,68.16,63.18,183.00
21527,107.88,63.18,183.00
21551,107.88,98.46,183.00
21574,107.88,98.46,183.00
21598,46.78,55.11,183.00
21622,46.78,86.55,183.00
21646,67.35,86.55,183.00
21672,67.35,86.55,183.00
21696,67.35,45.98,183.00
21720,67.35,45.98,183.00
21744,67.35,70.66,183.00
21768,67.35,70.66,183.00
21791,67.35,70.66,183.00
21815,67.35,36.78,183.00
21838,67.35,36.78,183.00
21863,67.35,62.01,183.00
21886,67.35,62.01,183.00
