tempo,rpmEsquerdo,rpmDireito,corrente
47090,124.01,92.50,509.00
47115,59.24,159.78,510.00
47139,119.10,92.48,508.00
47169,119.10,156.94,508.00
47194,59.03,94.51,512.00
47217,124.11,157.63,509.00
47242,124.11,94.54,507.00
47265,59.66,156.25,510.00
47308,126.60,164.55,510.00
47336,61.61,98.67,511.00
47361,136.04,169.57,509.00
47384,136.04,102.57,508.00
47409,63.49,180.03,509.00
47432,142.40,101.87,509.00
47457,142.40,174.91,509.00
47480,65.39,101.23,510.00
47505,144.65,175.15,509.00
47528,144.65,99.75,508.00
47553,62.89,163.29,509.00
47577,126.37,96.48,508.00
47601,126.37,156.02,509.00
47625,126.37,87.51,510.00
47652,35.05,134.10,507.00
47676,35.05,134.10,509.00
47700,35.05,70.49,508.00
47724,50.49,106.72,510.00
47749,50.49,106.72,509.00
47772,50.49,56.89,509.00
47796,50.49,56.89,510.00
47820,50.49,81.03,510.00
47844,50.49,81.03,510.00
47868,50.49,81.03,509.00
47913,50.49,43.77,507.00
47937,50.49,65.87,509.00
47962,50.49,65.87,509.00
47985,50.49,65.87,509.00
48009,50.49,40.44,509.00
48033,50.49,40.44,509.00
48057,9.04,76.27,509.00
48081,103.46,76.27,511.00
48105,103.46,54.57,510.00
48133,103.46,99.69,509.00
48156,47.78,99.69,508.00
48181,102.60,69.14,508.00
48204,102.60,126.75,511.00
48229,48.98,78.70,509.00
48253,112.09,134.29,509.00
48277,112.09,134.29,508.00
48301,112.09,83.63,509.00
48325,52.03,143.62,509.00
48349,114.49,86.77,511.00
48373,114.49,146.28,508.00
48397,56.73,87.30,508.00
48421,126.90,145.89,509.00
48445,126.90,145.89,509.00
48470,59.64,156.54,510.00
48513,127.44,90.12,511.00
48537,62.17,151.70,508.00
48561,138.27,90.19,509.00
48585,138.27,160.12,509.00
48612,61.59,94.24,508.00
48636,131.00,160.43,507.00
48661,131.00,89.92,509.00
48685,64.20,89.92,508.00
48709,130.96,102.57,509.00
48733,130.96,102.57,509.00
48757,52.91,59.71,510.00
48781,117.00,84.73,509.00
48805,117.00,84.73,510.00
48829,117.00,84.73,512.00
48854,49.64,37.85,508.00
48877,87.28,37.85,509.00
48902,87.28,37.85,509.00
48925,87.28,37.85,512.00
48949,87.28,37.90,511.00
48973,37.70,37.90,509.00
48998,71.91,37.90,510.00
49021,71.91,37.90,510.00
49045,71.91,37.90,509.00
49070,71.91,37.90,510.00
49119,32.85,37.90,510.00
49143,67.03,37.90,510.00
49167,67.03,37.90,510.00
49191,67.03,37.90,510.00
49216,35.62,37.90,509.00
49240,35.62,37.90,510.00
49264,83.32,37.90,508.00
49289,83.32,37.90,510.00
49312,83.32,37.90,510.00
49337,39.57,37.90,510.00
49360,90.10,37.90,509.00
49385,90.10,37.90,509.00
49410,90.10,37.90,509.00
49433,48.38,37.90,509.00
49458,116.62,37.90,509.00
49481,116.62,0.00,509.00
49506,54.37,0.00,509.00
49530,125.88,0.00,508.00
49554,125.88,0.00,508.00
49584,60.07,0.00,508.00
49608,142.21,4.46,509.00
49632,142.21,4.46,511.00
49656,70.40,78.97,509.00
49701,80.71,49.76,509.00
49726,190.74,49.76,509.00
49750,88.94,87.74,509.00
49774,197.89,87.74,508.00
49799,94.98,55.15,510.00
49823,94.98,101.00,510.00
49847,67.45,101.00,509.00
49871,199.84,64.26,510.00
49896,86.90,103.23,510.00
49920,129.44,103.23,511.00
49944,129.44,103.23,508.00
49969,61.54,40.49,509.00
49992,152.01,40.49,510.00
50017,152.01,40.49,508.00
50040,70.36,40.49,511.00
50065,123.84,32.67,507.00
50096,60.20,32.67,509.00
50119,163.72,61.81,510.00
50144,163.72,61.81,509.00
50168,77.74,82.59,508.00
50193,152.81,82.59,509.00
50216,152.81,53.56,510.00
50241,56.74,93.89,510.00
50266,83.78,93.89,509.00
50312,83.78,53.60,508.00
50335,83.78,70.90,509.00
50360,83.78,70.90,507.00
50384,83.78,70.90,508.00
50408,19.99,70.90,508.00
50433,19.99,36.06,511.00
50456,19.99,36.06,510.00
50481,19.99,55.20,508.00
50505,19.99,55.20,508.00
50529,19.99,55.20,512.00
50553,19.99,55.20,510.00
50581,19.99,55.20,509.00
50605,19.99,26.18,511.00
50629,19.99,26.18,509.00
50654,19.99,48.11,509.00
50677,19.99,48.11,510.00
50702,19.99,48.11,509.00
50726,9.74,48.11,510.00
50750,9.74,35.89,510.00
50775,9.74,82.36,510.00
50798,49.51,82.36,512.00
50823,88.13,62.83,512.00
50847,88.13,114.31,508.00
50871,88.13,114.31,510.00
50918,102.14,124.79,509.00
50941,102.14,124.79,509.00
50966,102.14,137.69,508.00
50991,50.50,137.69,512.00
51014,109.08,81.65,509.00
51039,109.08,144.70,511.00
51069,54.43,85.31,509.00
51094,116.19,150.36,509.00
51118,116.19,91.07,511.00
51142,56.56,155.18,510.00
51166,122.03,89.69,509.00
51190,122.03,89.69,509.00
51214,60.27,103.58,511.00
51238,128.58,103.58,508.00
51262,128.58,52.01,510.00
51287,52.59,52.01,510.00
51310,52.59,76.37,509.00
51335,98.91,76.37,510.00
51358,98.91,76.37,509.00
51382,98.91,32.75,508.00
51406,41.40,32.75,510.00
51430,82.49,32.75,511.00
51454,82.49,32.75,510.00
51497,82.49,31.77,511.00
51525,37.91,31.77,510.00
51550,88.62,31.77,509.00
51577,88.62,31.77,510.00
51601,88.62,31.77,511.00
51625,37.62,31.77,510.00
51650,93.42,31.77,511.00
51674,93.42,31.77,510.00
51698,93.42,31.77,509.00
51723,44.98,31.77,509.00
51747,100.32,31.77,510.00
51771,100.32,31.77,509.00
51795,100.32,31.77,512.00
51819,47.43,31.77,509.00
51844,113.77,31.77,511.00
51868,113.77,31.77,510.00
51892,53.87,31.77,509.00
51916,121.95,31.77,511.00
51941,121.95,31.77,508.00
51964,121.95,31.77,510.00
51989,57.00,31.77,509.00
52014,129.87,31.77,509.00
52040,59.62,31.77,510.00
52065,135.26,0.00,510.00
52110,135.26,0.00,508.00
52134,60.14,0.00,510.00
52158,128.38,0.00,508.00
52183,66.14,0.00,510.00
52206,149.79,0.00,509.00
52231,149.79,0.00,510.00
52254,65.21,0.00,508.00
52279,115.69,0.00,510.00
52303,115.69,0.00,508.00
52327,115.69,0.00,509.00
52352,54.51,0.00,510.00
52375,116.79,0.00,509.00
52400,116.79,0.00,510.00
52423,54.21,0.00,508.00
52448,130.32,0.00,510.00
52471,130.32,0.00,509.00
52496,59.23,0.00,509.00
52519,121.95,0.00,509.00
52550,121.95,0.00,510.00
52574,62.35,0.00,509.00
52597,138.38,0.00,509.00
52622,70.07,0.00,508.00
52645,147.06,0.00,510.00
52688,70.40,0.00,510.00
52716,159.88,0.00,510.00
52740,159.88,0.00,508.00
52764,157.89,0.00,510.00
52789,157.89,0.00,509.00
52812,74.80,0.00,509.00
52837,165.38,0.00,509.00
52860,165.38,0.00,509.00
52885,165.31,0.00,509.00
52910,165.31,0.00,511.00
52933,74.36,0.00,509.00
52958,167.45,0.00,510.00
52981,75.18,0.00,509.00
53006,179.81,0.00,509.00
53029,179.81,0.00,510.00
53057,173.21,0.00,508.00
53082,173.21,0.00,507.00
53105,77.44,0.00,509.00
53130,169.64,0.00,510.00
53153,79.39,0.00,510.00
53178,180.85,0.00,510.00
53201,81.68,0.00,509.00
53226,178.91,1.72,509.00
53251,89.07,1.72,510.00
53297,188.02,90.09,508.00
53320,197.47,56.74,509.00
53345,197.47,101.00,508.00
53369,195.52,101.00,510.00
53393,195.52,101.00,510.00
53417,93.30,49.97,509.00
53442,66.78,86.26,509.00
53466,66.78,86.26,509.00
53490,66.34,57.44,509.00
53515,66.34,100.82,511.00
53541,63.87,100.82,510.00
53566,63.87,58.51,511.00
53591,67.76,58.51,511.00
53615,67.76,99.31,509.00
53639,65.10,99.31,507.00
53663,65.10,57.51,508.00
53688,66.40,89.02,511.00
53712,66.90,89.02,508.00
53737,66.90,63.53,509.00
53761,70.03,114.70,509.00
53785,70.03,114.70,510.00
53810,68.60,67.23,510.00
53833,68.60,110.96,509.00
53858,69.35,110.96,510.00
53903,69.53,114.49,509.00
53927,69.53,114.49,508.00
53952,68.46,67.09,510.00
53976,68.08,110.41,509.00
54000,68.08,110.41,509.00
54025,67.71,67.96,508.00
54070,66.80,116.68,509.00
54094,66.80,68.19,509.00
54119,68.13,113.71,509.00
54144,68.13,113.71,509.00
54167,68.34,69.08,509.00
54192,68.34,116.79,509.00
54216,68.25,116.79,510.00
54241,69.50,70.24,510.00
54264,69.50,119.54,510.00
54289,69.44,68.45,509.00
54313,69.44,68.45,509.00
54338,70.60,112.99,509.00
54362,70.60,66.57,510.00
54386,69.29,119.62,508.00
54411,69.29,119.62,509.00
54435,66.64,67.97,508.00
54460,68.76,116.51,509.00
54502,65.37,63.92,509.00
54530,197.63,106.70,510.00
54560,90.34,106.70,510.00
54585,183.96,74.53,508.00
54608,89.30,115.24,511.00
54633,186.94,115.24,510.00
54658,85.00,67.71,512.00
54681,179.73,105.06,507.00
54706,179.73,105.06,508.00
54729,65.40,59.95,510.00
54754,128.21,92.11,509.00
54777,128.21,92.11,509.00
54802,128.21,92.11,510.00
54825,45.55,50.55,508.00
54850,65.88,50.55,510.00
54874,65.88,68.90,510.00
54898,65.88,68.90,510.00
54922,65.88,68.90,509.00
54946,65.88,32.74,510.00
54970,65.88,32.74,509.00
54994,65.88,32.74,510.00
55021,65.88,47.17,510.00
55046,65.88,47.17,508.00
55089,65.88,47.17,509.00
55116,65.88,29.97,510.00
55141,65.88,29.97,509.00
55164,65.88,29.97,509.00
55189,65.88,38.68,509.00
55213,65.88,38.68,508.00
55237,65.88,38.68,510.00
55262,65.88,38.68,509.00
55285,65.88,38.68,509.00
55310,65.88,25.09,509.00
55334,65.88,25.09,508.00
55358,65.88,25.09,508.00
55383,65.88,40.95,509.00
55407,0.00,40.95,509.00
55431,0.00,40.95,511.00
55455,0.00,40.95,509.00
55479,0.00,40.95,509.00
55503,0.00,27.75,509.00
55533,0.00,27.75,510.00
55557,0.00,27.75,510.00
55581,0.00,40.80,510.00
55605,0.00,40.80,510.00
55628,0.00,40.80,509.00
55653,0.00,40.80,508.00
55698,0.00,29.30,510.00
55721,0.00,62.28,507.00
55746,3.38,62.28,509.00
55771,3.38,62.28,509.00
55794,76.00,43.13,508.00
55819,76.00,86.64,509.00
55843,76.00,86.64,510.00
55867,36.54,86.64,509.00
55891,85.66,58.01,509.00
55916,85.66,106.69,510.00
55941,85.66,106.69,510.00
55965,85.66,67.69,509.00
55989,40.85,122.91,509.00
56013,96.10,76.51,509.00
56041,96.10,136.71,509.00
56066,48.57,81.69,509.00
56089,109.73,141.48,510.00
56114,109.73,141.48,509.00
56138,109.73,85.75,509.00
56163,53.73,148.31,509.00
56186,107.57,87.43,511.00
56211,107.57,145.55,510.00
56236,107.57,79.02,509.00
56260,107.57,121.56,509.00
56305,24.02,63.42,510.00
56330,24.02,63.42,510.00
56354,24.02,102.59,510.00
56378,24.02,102.59,508.00
56402,24.02,53.50,509.00
56427,24.02,80.81,510.00
56451,24.02,80.81,510.00
56475,24.02,80.81,510.00
56500,24.02,46.78,508.00
56527,24.02,84.27,512.00
56551,24.02,84.27,510.00
56576,24.02,84.27,512.00
56600,24.02,49.21,510.00
56624,24.02,83.15,509.00
56648,9.07,83.15,510.00
56673,9.07,83.15,509.00
56696,54.51,55.65,510.00
56721,114.02,104.02,507.00
56745,114.02,104.02,510.00
56769,50.39,66.89,510.00
56794,108.04,114.50,509.00
56818,108.04,0.00,508.00
56842,108.04,130.14,511.00
56866,47.44,130.14,509.00
56912,100.58,138.35,508.00
56936,100.58,84.68,510.00
56961,54.23,142.53,509.00
56985,122.31,142.53,512.00
57016,122.31,145.97,512.00
57040,52.65,145.97,508.00
57064,113.33,153.15,509.00
57089,113.33,153.15,508.00
57112,56.19,91.37,509.00
57137,120.25,154.96,509.00
57160,120.25,91.91,509.00
57185,54.48,150.63,509.00
57208,128.73,86.37,510.00
57233,128.73,152.35,510.00
57257,59.09,90.72,509.00
57281,59.09,152.63,510.00
57306,120.31,152.63,510.00
57329,120.31,155.44,508.00
57353,56.23,155.44,511.00
57377,119.48,91.60,510.00
57402,119.48,155.70,508.00
57425,58.96,91.78,510.00
57450,125.38,156.54,509.00
57498,60.43,163.65,510.00
57523,134.48,91.45,510.00
57546,134.48,108.01,509.00
57571,59.60,108.01,510.00
57594,117.00,59.46,509.00
57619,117.00,59.46,508.00
57643,117.00,79.24,509.00
57667,47.00,79.24,509.00
57691,95.48,79.24,510.00
57715,95.48,79.24,510.00
57739,95.48,30.16,510.00
57763,39.28,30.16,508.00
57787,39.28,30.16,511.00
57811,77.56,30.16,510.00
57835,77.56,30.16,511.00
57860,77.56,25.23,509.00
57883,77.56,25.23,509.00
57908,32.01,25.23,509.00
57931,67.95,25.23,509.00
57970,67.95,25.23,510.00
57995,67.95,25.23,508.00
58018,67.95,25.23,508.00
58043,30.41,25.23,511.00
58086,69.11,25.23,509.00
58109,69.11,25.23,509.00
58134,69.11,25.23,509.00
58158,39.15,25.23,509.00
58182,111.92,9.60,512.00
58207,111.92,102.94,509.00
58230,58.75,102.94,509.00
58255,138.63,57.76,513.00
58278,138.63,97.02,510.00
58303,70.77,97.02,510.00
58328,162.06,61.30,510.00
58351,76.71,118.54,510.00
58376,169.95,118.54,510.00
58399,169.95,73.86,510.00
58424,72.42,132.56,511.00
58448,140.42,93.32,509.00
58475,140.42,145.15,509.00
58500,61.55,145.15,510.00
58523,116.23,79.07,508.00
58548,116.23,127.92,509.00
58571,116.23,73.18,511.00
58596,42.57,127.08,512.00
58620,81.41,127.08,509.00
58644,81.41,71.10,510.00
58690,43.95,109.62,509.00
58715,92.10,109.62,511.00
58738,92.10,49.66,510.00
58763,92.10,49.66,511.00
58786,92.10,49.66,508.00
58811,34.42,43.39,510.00
58835,34.42,43.39,509.00
58860,50.12,43.39,510.00
58884,50.12,43.39,508.00
58908,50.12,27.23,510.00
58933,51.86,27.23,510.00
58959,127.12,83.37,510.00
58984,127.12,83.37,510.00
59009,46.31,52.12,510.00
59032,46.31,92.28,508.00
59057,46.31,92.28,510.00
59081,40.66,92.28,511.00
59105,40.66,47.96,511.00
59129,40.66,47.96,510.00
59154,40.66,66.61,510.00
59177,40.66,66.61,510.00
59202,40.66,66.61,510.00
59227,40.66,66.61,510.00
59250,40.66,31.71,511.00
59296,40.66,49.55,511.00
59321,40.66,49.55,509.00
59344,40.66,49.55,511.00
59369,40.66,49.55,510.00
59394,40.66,49.55,509.00
59417,40.66,27.83,510.00
59442,40.66,27.83,511.00
59469,40.66,48.81,509.00
59493,40.66,48.81,511.00
59517,40.66,48.81,508.00
59542,40.66,48.81,508.00
59566,40.66,30.56,511.00
59590,40.66,30.56,512.00
59615,40.66,30.56,511.00
59638,40.66,39.35,508.00
59663,0.00,39.35,511.00
59686,0.00,39.35,511.00
59711,0.00,39.35,509.00
59735,0.00,39.35,511.00
59759,0.00,39.35,511.00
59783,0.00,21.23,509.00
59807,0.00,21.23,509.00
59831,0.00,21.23,510.00
59855,0.00,43.51,510.00
59901,0.00,43.51,509.00
59925,0.00,43.51,510.00
59950,0.00,31.01,509.00
59979,0.00,31.01,508.00
60004,0.00,54.71,510.00
60027,0.00,54.71,509.00
60052,0.00,54.71,508.00
60076,0.00,54.71,509.00
60099,0.00,36.06,510.00
60124,0.00,36.06,510.00
60147,0.00,58.90,509.00
60171,0.00,58.90,510.00
60195,0.00,58.90,510.00
60219,0.00,37.02,511.00
60243,0.00,37.02,509.00
60267,0.00,67.40,509.00
60291,0.00,67.40,510.00
60315,0.00,67.40,510.00
60339,0.00,42.09,509.00
60363,0.00,84.25,510.00
60387,2.31,84.25,508.00
60411,2.31,58.80,509.00
60435,75.11,58.80,510.00
60484,75.11,70.27,510.00
60509,75.11,120.27,509.00
60532,75.11,120.27,510.00
60557,75.11,68.81,511.00
60581,20.27,118.61,510.00
60606,132.21,118.61,510.00
60630,132.21,71.46,510.00
60654,51.65,122.29,510.00
60679,95.60,78.35,509.00
60702,95.60,132.79,508.00
60727,95.60,132.79,510.00
60751,47.43,82.09,509.00
60776,47.43,135.48,511.00
60801,66.45,82.86,510.00
60824,66.45,133.14,508.00
60849,66.45,133.14,510.00
60873,66.45,70.67,510.00
60897,66.45,102.68,510.00
60921,66.45,102.68,508.00
60949,66.45,58.28,508.00
60974,66.45,95.52,509.00
60997,66.45,95.52,510.00
61022,66.45,95.52,511.00
61045,66.45,54.39,510.00
61092,66.45,92.08,510.00
61116,66.45,55.16,510.00
61140,66.45,55.16,510.00
61165,8.27,92.63,510.00
61189,92.55,92.63,510.00
61213,92.55,64.64,510.00
61238,92.55,123.17,509.00
61262,43.62,76.51,510.00
61286,96.62,136.49,510.00
61310,96.62,136.49,509.00
61335,96.62,81.76,510.00
61359,47.20,140.29,511.00
61383,109.31,85.56,510.00
61408,109.31,147.09,510.00
61432,50.65,87.75,510.00
61459,112.80,146.57,510.00
61484,112.80,89.24,510.00
61508,112.80,152.59,509.00
61533,52.81,152.59,512.00
61556,124.40,151.55,511.00
61581,124.40,151.55,511.00
61605,53.79,90.81,510.00
61630,121.30,158.09,510.00
61655,121.30,93.25,511.00
61700,123.60,95.85,508.00
61724,123.60,173.45,510.00
61748,59.79,99.84,510.00
61772,141.94,172.06,510.00
61797,141.94,99.05,509.00
61821,66.53,171.19,509.00
61845,148.02,100.09,510.00
61870,148.02,170.69,511.00
61894,66.43,102.46,511.00
61940,139.93,100.15,510.00
61964,65.39,169.80,510.00
61988,140.19,100.97,510.00
62013,140.19,164.65,510.00
62038,136.66,99.58,509.00
62062,136.66,161.36,510.00
62086,64.77,94.98,509.00
62110,143.57,161.05,510.00
62135,143.57,97.05,511.00
62159,65.29,168.12,508.00
62184,137.51,96.48,508.00
62209,137.51,165.16,510.00
62233,67.27,94.27,511.00
62257,145.10,165.20,509.00
62300,64.90,168.27,509.00
62327,155.02,100.21,510.00
62352,69.48,174.38,510.00
62376,142.97,101.43,511.00
62401,142.97,175.23,510.00
62429,68.91,171.55,511.00
62452,145.21,171.55,510.00
62477,68.08,172.22,509.00
62501,136.96,172.22,508.00
62526,136.96,164.26,510.00
62551,68.15,164.26,511.00
62574,149.11,173.25,509.00
62599,149.11,173.25,511.00
62623,66.28,175.36,511.00
62648,143.02,102.46,510.00
62672,68.61,182.22,511.00
62696,153.91,102.43,510.00
62721,153.91,173.09,511.00
62745,70.74,90.73,506.00
62770,155.54,90.73,509.00
62794,155.54,99.72,509.00
62818,63.48,99.72,510.00
62842,117.11,57.64,509.00
62867,117.11,81.41,509.00
62918,109.31,81.41,509.00
62942,109.31,81.41,510.00
62965,109.31,33.56,509.00
62990,41.92,33.56,508.00
63013,41.92,33.56,509.00
63038,93.05,33.56,508.00
63062,93.05,31.32,508.00
63086,93.05,31.32,509.00
63110,40.77,31.32,509.00
63134,78.05,31.32,511.00
63158,78.05,31.32,509.00
63182,78.05,31.32,511.00
63206,39.56,31.32,510.00
63230,39.56,31.32,508.00
63254,94.84,31.32,509.00
63279,94.84,31.32,509.00
63302,46.31,31.32,508.00
63327,46.31,10.75,510.00
63350,109.43,10.75,510.00
63378,63.00,78.03,508.00
63401,142.97,78.03,509.00
63426,142.97,53.53,511.00
63451,69.23,53.53,511.00
63496,147.20,98.40,509.00
63520,174.05,55.87,509.00
63545,174.05,96.53,508.00
63569,80.13,96.53,509.00
63594,178.40,60.75,511.00
63618,85.40,105.17,511.00
63642,186.75,105.17,508.00
63667,89.91,57.10,509.00
63691,89.91,57.10,509.00
63716,63.48,110.73,510.00
63739,63.48,70.10,508.00
63764,67.17,116.41,510.00
63789,67.17,116.41,509.00
63813,66.07,72.17,510.00
63838,66.07,123.78,509.00
63861,184.96,123.78,511.00
63889,184.96,71.43,510.00
63913,0.00,119.12,509.00
63938,0.00,119.12,511.00
63962,0.00,65.95,510.00
63986,55.10,99.04,509.00
64011,86.96,99.04,509.00
64034,86.96,54.12,512.00
64059,86.96,54.12,510.00
64106,86.96,75.35,509.00
64130,86.96,75.35,511.00
64154,86.96,37.75,509.00
64179,86.96,37.75,508.00
64202,86.96,37.75,510.00
64227,86.96,47.95,509.00
64251,86.96,47.95,509.00
64275,86.96,47.95,510.00
64300,86.96,47.95,509.00
64324,86.96,28.55,511.00
64348,86.96,28.55,510.00
64377,86.96,28.55,510.00
64402,86.96,45.25,509.00
64425,86.96,45.25,511.00
64450,86.96,45.25,510.00
64474,86.96,45.25,510.00
64498,86.96,29.25,511.00
64522,86.96,29.25,510.00
64546,86.96,29.25,510.00
64570,86.96,46.16,509.00
64594,86.96,46.16,509.00
64618,0.00,46.16,510.00
64642,0.00,46.16,510.00
64685,0.00,29.29,509.00
64712,0.00,60.58,509.00
64736,0.00,60.58,510.00
64760,0.00,60.58,509.00
64784,0.00,38.19,509.00
64807,0.00,38.19,509.00
64832,0.00,72.41,510.00
64856,0.00,72.41,511.00
64883,3.43,49.00,510.00
64907,130.71,49.00,509.00
64931,130.71,99.65,510.00
64955,54.24,99.65,510.00
64979,54.24,63.75,507.00
65003,116.77,119.73,509.00
65028,116.77,73.66,510.00
65051,50.82,128.87,509.00
65076,87.99,128.87,509.00
65099,87.99,80.71,509.00
65124,87.99,135.55,509.00
65147,44.48,84.61,512.00
65172,104.27,142.94,511.00
65196,104.27,142.94,510.00
65220,104.27,143.65,510.00
65244,46.65,143.65,510.00
65290,108.65,146.26,509.00
65314,108.65,84.47,510.00
65339,49.98,122.93,507.00
65366,97.53,122.93,510.00
65390,97.53,122.93,510.00
65414,97.53,51.14,510.00
65438,41.09,51.14,509.00
65462,41.09,54.47,510.00
65486,81.83,54.47,511.00
65510,81.83,54.47,509.00
65534,81.83,54.47,509.00
65558,36.24,54.47,509.00
65583,36.24,54.47,510.00
65606,70.28,54.47,509.00
65630,70.28,54.47,509.00
65654,70.28,54.47,509.00
65678,70.28,54.47,510.00
65702,29.98,54.47,508.00
65726,29.98,54.47,510.00
65751,68.23,54.47,510.00
65774,68.23,54.47,510.00
65799,68.23,54.47,508.00
65822,37.27,54.47,510.00
65881,93.20,54.47,510.00
65905,93.20,54.47,508.00
65929,46.62,54.47,508.00
65953,106.90,54.47,510.00
65977,106.90,54.47,509.00
66001,106.90,54.47,509.00
66025,42.73,5.30,510.00
66050,42.73,5.30,509.00
66073,42.73,75.29,510.00
66098,42.73,75.29,508.00
66121,42.73,75.29,509.00
66146,42.73,39.74,509.00
66169,42.73,39.74,509.00
66194,42.73,56.21,510.00
66217,42.73,56.21,511.00
66242,42.73,56.21,510.00
66266,42.73,56.21,509.00
66290,42.73,56.21,509.00
66314,42.73,24.28,509.00
66338,9.36,24.28,511.00
66366,9.36,24.28,509.00
66390,9.36,24.28,509.00
66413,35.78,24.28,510.00
66438,35.78,24.28,509.00
66485,51.19,24.28,511.00
66508,51.19,24.28,509.00
66533,51.19,24.28,509.00
66557,51.19,12.71,510.00
66581,51.19,12.71,512.00
66606,51.19,12.71,510.00
66629,51.19,40.80,510.00
66654,51.19,40.80,509.00
66678,51.19,40.80,508.00
66702,14.01,40.80,509.00
66726,14.01,40.80,511.00
66751,61.37,40.80,510.00
66776,61.37,40.80,508.00
66799,61.37,40.80,510.00
66824,61.37,40.80,509.00
66851,61.37,40.80,507.00
66875,23.77,40.80,509.00
66899,23.77,40.80,510.00
66923,23.77,40.80,509.00
66948,41.08,9.60,509.00
66972,41.08,9.60,510.00
66997,41.08,9.60,510.00
67020,41.08,42.66,511.00
67045,41.08,42.66,509.00
67091,41.08,54.21,511.00
67115,41.08,54.21,510.00
67139,41.08,54.21,509.00
67163,41.08,54.21,509.00
67187,41.08,54.21,510.00
67212,11.34,54.21,509.00
67236,11.34,54.21,509.00
67260,11.34,54.21,511.00
67284,11.34,54.21,508.00
67308,11.34,54.21,509.00
67333,11.34,54.21,511.00
67363,11.34,54.21,509.00
67387,11.34,54.21,510.00
67411,11.34,54.21,508.00
67435,11.34,54.21,509.00
67460,11.34,54.21,510.00
67483,11.34,54.21,510.00
67508,11.34,54.21,509.00
67531,11.34,54.21,509.00
67556,11.34,54.21,511.00
67579,11.34,54.21,509.00
67603,11.34,0.00,510.00
67628,11.34,0.00,509.00
67670,11.34,0.00,510.00
67698,11.34,0.00,510.00
67722,0.00,0.00,509.00
67746,0.00,0.00,510.00
67770,0.00,0.00,510.00
67793,0.00,0.00,509.00
67818,0.00,0.00,509.00
67842,0.00,0.00,509.00
67869,0.00,0.00,509.00
67893,0.00,0.00,509.00
67917,0.00,0.00,509.00
67941,0.00,0.00,511.00
67965,0.00,0.00,510.00
67989,0.00,0.00,509.00
68014,0.00,0.00,509.00
68037,0.00,0.00,509.00
68061,0.00,0.00,510.00
68085,0.00,0.00,510.00
68109,0.00,0.00,509.00
68133,0.00,0.00,511.00
68157,0.00,0.00,511.00
68182,0.00,0.00,509.00
68205,0.00,0.00,509.00
68230,0.00,0.00,510.00
68275,0.00,0.00,509.00
68298,0.00,0.00,510.00
68323,0.00,0.00,509.00
68346,0.00,0.00,510.00
68371,0.00,0.00,510.00
68395,0.00,0.00,510.00
68422,0.00,0.00,510.00
68446,0.00,0.00,510.00
68469,0.00,0.00,509.00
68494,0.00,0.00,509.00
68517,0.00,0.00,509.00
68542,0.00,0.00,509.00
68566,0.00,0.00,508.00
68590,0.00,0.00,510.00
68614,0.00,0.00,508.00
68638,0.00,0.00,509.00
68662,0.00,0.00,509.00
68686,0.00,0.00,508.00
68710,0.00,0.00,509.00
68733,0.00,0.00,510.00
68758,0.00,0.00,509.00
68782,0.00,0.00,510.00
68806,0.00,0.00,509.00
68830,0.00,0.00,510.00
68875,0.00,0.00,510.00
68898,0.00,0.00,510.00
68923,0.00,0.00,509.00
68950,0.00,0.00,509.00
68974,0.00,0.00,510.00
68998,0.00,0.00,510.00
69022,0.00,0.00,509.00
69046,0.00,0.00,510.00
69070,0.00,0.00,509.00
69094,0.00,0.00,508.00
69118,0.00,0.00,509.00
69142,0.00,0.00,510.00
69166,0.00,0.00,510.00
69190,0.00,0.00,510.00
69214,0.00,0.00,510.00
69238,0.00,0.00,511.00
69262,0.00,0.00,510.00
69286,0.00,0.00,511.00
69310,0.00,0.00,511.00
69335,0.00,0.00,509.00
69358,0.00,0.00,508.00
69382,0.00,0.00,510.00
69406,0.00,0.00,510.00
69430,0.00,0.00,510.00
69482,0.00,0.00,509.00
69506,0.00,0.00,510.00
69530,0.00,0.00,510.00
69554,0.00,0.00,510.00
69577,0.00,0.00,510.00
69601,0.00,0.00,508.00
69625,0.00,0.00,511.00
69649,0.00,0.00,509.00
69672,0.00,0.00,509.00
69696,0.00,0.00,510.00
69721,0.00,0.00,511.00
69744,0.00,0.00,508.00
69768,0.00,0.00,510.00
69792,0.00,0.00,509.00
69816,0.00,0.00,511.00
69839,0.00,0.00,511.00
69863,0.00,0.00,509.00
69888,0.00,0.00,509.00
69911,0.00,0.00,511.00
69935,0.00,0.00,509.00
69958,0.00,0.00,510.00
69983,0.00,0.00,509.00
70044,0.00,0.00,510.00
70087,0.00,0.00,511.00
70112,0.00,0.00,509.00
70135,0.00,0.00,509.00
70159,0.00,0.00,510.00
70182,0.00,0.00,510.00
70207,0.00,0.00,509.00
70231,0.00,0.00,509.00
70254,0.00,0.00,509.00
70279,0.00,0.00,509.00
70302,0.00,0.00,510.00
70326,0.00,0.00,510.00
70350,0.00,0.00,509.00
70374,0.00,0.00,510.00
70397,0.00,0.00,509.00
70421,0.00,0.00,510.00
70446,0.00,0.00,509.00
70469,0.00,0.00,510.00
70493,0.00,0.00,511.00
70517,0.00,0.00,509.00
70541,0.00,0.00,510.00
70567,0.00,0.00,510.00
70592,0.00,0.00,508.00
70616,0.00,0.00,510.00
70639,0.00,0.00,509.00
70684,0.00,0.00,510.00
